MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
HDD;16777216;unsigned short;2;3;chrono::high_resolution_clock;0,0070568000000000;0,0070569250000000;2267,2764695671271511;0,0000010395793745;0,0147313365877088%;0,0171204000000000;0,0157896250000000;1013,3236223152860020;0,0000010390588650;0,0065806430805718%
HDD;16777216;unsigned short;2;4;chrono::high_resolution_clock;0,0069819000000000;0,0070569250000000;2267,2764695671271511;0,0000010395793745;0,0147313365877088%;0,0151941000000000;0,0157896250000000;1013,3236223152860020;0,0000010390588650;0,0065806430805718%
HDD;16777216;unsigned int;4;1;chrono::high_resolution_clock;0,0072836000000000;0,0075135750000000;2129,4789763860744642;0,0000020795521560;0,0276772662285414%;0,0151476000000000;0,0161668500000000;989,6794984799141730;0,0000020790363806;0,0128598730157613%
HDD;16777216;unsigned int;4;2;chrono::high_resolution_clock;0,0071931000000000;0,0075135750000000;2129,4789763860744642;0,0000020795521560;0,0276772662285414%;0,0151310000000000;0,0161668500000000;989,6794984799141730;0,0000020790363806;0,0128598730157613%
HDD;16777216;unsigned int;4;3;chrono::high_resolution_clock;0,0075463000000000;0,0075135750000000;2129,4789763860744642;0,0000020795521560;0,0276772662285414%;0,0151818000000000;0,0161668500000000;989,6794984799141730;0,0000020790363806;0,0128598730157613%
HDD;16777216;unsigned int;4;4;chrono::high_resolution_clock;0,0080313000000000;0,0075135750000000;2129,4789763860744642;0,0000020795521560;0,0276772662285414%;0,0192070000000000;0,0161668500000000;989,6794984799141730;0,0000020790363806;0,0128598730157613%
HDD;16777216;unsigned __int64;8;1;chrono::high_resolution_clock;0,0075774000000000;0,0080296250000000;1992,6210750813393133;0,0000041595213971;0,0518021874876373%;0,0190964000000000;0,0174348750000000;917,7008725327827960;0,0000041589608005;0,0238542622213748%
HDD;16777216;unsigned __int64;8;2;chrono::high_resolution_clock;0,0078698000000000;0,0080296250000000;1992,6210750813393133;0,0000041595213971;0,0518021874876373%;0,0153089000000000;0,0174348750000000;917,7008725327827960;0,0000041589608005;0,0238542622213748%
HDD;16777216;unsigned __int64;8;3;chrono::high_resolution_clock;0,0083841000000000;0,0080296250000000;1992,6210750813393133;0,0000041595213971;0,0518021874876373%;0,0165219000000000;0,0174348750000000;917,7008725327827960;0,0000041589608005;0,0238542622213748%
HDD;16777216;unsigned __int64;8;4;chrono::high_resolution_clock;0,0082872000000000;0,0080296250000000;1992,6210750813393133;0,0000041595213971;0,0518021874876373%;0,0188123000000000;0,0174348750000000;917,7008725327827960;0,0000041589608005;0,0238542622213748%
HDD;20971520;unsigned short;2;1;chrono::high_resolution_clock;0,0210724000000000;0,0200564000000000;997,1879300372946773;0,0000010390436363;0,0051806088646119%;0,0201709000000000;0,0190483750000000;1049,9583297787869469;0,0000010390917027;0,0054550149432677%
HDD;20971520;unsigned short;2;2;chrono::high_resolution_clock;0,0202439000000000;0,0200564000000000;997,1879300372946773;0,0000010390436363;0,0051806088646119%;0,0188330000000000;0,0190483750000000;1049,9583297787869469;0,0000010390917027;0,0054550149432677%
HDD;20971520;unsigned short;2;3;chrono::high_resolution_clock;0,0197075000000000;0,0200564000000000;997,1879300372946773;0,0000010390436363;0,0051806088646119%;0,0188793000000000;0,0190483750000000;1049,9583297787869469;0,0000010390917027;0,0054550149432677%
HDD;20971520;unsigned short;2;4;chrono::high_resolution_clock;0,0192018000000000;0,0200564000000000;997,1879300372946773;0,0000010390436363;0,0051806088646119%;0,0183103000000000;0,0190483750000000;1049,9583297787869469;0,0000010390917027;0,0054550149432677%
HDD;20971520;unsigned int;4;1;chrono::high_resolution_clock;0,0194553000000000;0,0196661250000000;1016,9771625065944818;0,0000020790622461;0,0105717941184866%;0,0186997000000000;0,0184854500000000;1081,9320059830838545;0,0000020791185451;0,0112473244906420%
HDD;20971520;unsigned int;4;2;chrono::high_resolution_clock;0,0200576000000000;0,0196661250000000;1016,9771625065944818;0,0000020790622461;0,0105717941184866%;0,0184016000000000;0,0184854500000000;1081,9320059830838545;0,0000020791185451;0,0112473244906420%
HDD;20971520;unsigned int;4;3;chrono::high_resolution_clock;0,0195803000000000;0,0196661250000000;1016,9771625065944818;0,0000020790622461;0,0105717941184866%;0,0183705000000000;0,0184854500000000;1081,9320059830838545;0,0000020791185451;0,0112473244906420%
HDD;20971520;unsigned int;4;4;chrono::high_resolution_clock;0,0195713000000000;0,0196661250000000;1016,9771625065944818;0,0000020790622461;0,0105717941184866%;0,0184700000000000;0,0184854500000000;1081,9320059830838545;0,0000020791185451;0,0112473244906420%
HDD;20971520;unsigned __int64;8;1;chrono::high_resolution_clock;0,0208471000000000;0,0209514500000000;954,5878686200716174;0,0000041590009570;0,0198506592957155%;0,0185834000000000;0,0190775250000000;1048,3540186685643221;0,0000041590903127;0,0218009952167241%
HDD;20971520;unsigned __int64;8;2;chrono::high_resolution_clock;0,0228764000000000;0,0209514500000000;954,5878686200716174;0,0000041590009570;0,0198506592957155%;0,0183648000000000;0,0190775250000000;1048,3540186685643221;0,0000041590903127;0,0218009952167241%
HDD;20971520;unsigned __int64;8;3;chrono::high_resolution_clock;0,0198140000000000;0,0209514500000000;954,5878686200716174;0,0000041590009570;0,0198506592957155%;0,0187150000000000;0,0190775250000000;1048,3540186685643221;0,0000041590903127;0,0218009952167241%
HDD;20971520;unsigned __int64;8;4;chrono::high_resolution_clock;0,0202683000000000;0,0209514500000000;954,5878686200716174;0,0000041590009570;0,0198506592957155%;0,0206469000000000;0,0190775250000000;1048,3540186685643221;0,0000041590903127;0,0218009952167241%
HDD;25165824;unsigned short;2;1;chrono::high_resolution_clock;0,0623627000000000;0,0695095750000000;345,2761723834449867;0,0000010372379376;0,0014922231040099%;0,0274101000000000;0,0246901500000000;972,0475574267470620;0,0000010390189016;0,0042082324391975%
HDD;25165824;unsigned short;2;2;chrono::high_resolution_clock;0,0637312000000000;0,0695095750000000;345,2761723834449867;0,0000010372379376;0,0014922231040099%;0,0227137000000000;0,0246901500000000;972,0475574267470620;0,0000010390189016;0,0042082324391975%
HDD;25165824;unsigned short;2;3;chrono::high_resolution_clock;0,0751260000000000;0,0695095750000000;345,2761723834449867;0,0000010372379376;0,0014922231040099%;0,0264075000000000;0,0246901500000000;972,0475574267470620;0,0000010390189016;0,0042082324391975%
HDD;25165824;unsigned short;2;4;chrono::high_resolution_clock;0,0768184000000000;0,0695095750000000;345,2761723834449867;0,0000010372379376;0,0014922231040099%;0,0222293000000000;0,0246901500000000;972,0475574267470620;0,0000010390189016;0,0042082324391975%
HDD;25165824;unsigned int;4;1;chrono::high_resolution_clock;0,0667631000000000;0,0657138500000000;365,2198128704983446;0,0000020773887662;0,0031612647352260%;0,0224065000000000;0,0223484500000000;1073,8999796406462792;0,0000020791119524;0,0093031595139006%
HDD;25165824;unsigned int;4;2;chrono::high_resolution_clock;0,0570210000000000;0,0657138500000000;365,2198128704983446;0,0000020773887662;0,0031612647352260%;0,0225304000000000;0,0223484500000000;1073,8999796406462792;0,0000020791119524;0,0093031595139006%
HDD;25165824;unsigned int;4;3;chrono::high_resolution_clock;0,0618129000000000;0,0657138500000000;365,2198128704983446;0,0000020773887662;0,0031612647352260%;0,0222624000000000;0,0223484500000000;1073,8999796406462792;0,0000020791119524;0,0093031595139006%
HDD;25165824;unsigned int;4;4;chrono::high_resolution_clock;0,0772584000000000;0,0657138500000000;365,2198128704983446;0,0000020773887662;0,0031612647352260%;0,0221945000000000;0,0223484500000000;1073,8999796406462792;0,0000020791119524;0,0093031595139006%
HDD;25165824;unsigned __int64;8;1;chrono::high_resolution_clock;0,0521482000000000;0,0497314250000000;482,5922442399347574;0,0000041580238507;0,0083609585905072%;0,0220200000000000;0,0222419500000000;1079,0420803931310729;0,0000041591161843;0,0186994224171626%
HDD;25165824;unsigned __int64;8;2;chrono::high_resolution_clock;0,0485794000000000;0,0497314250000000;482,5922442399347574;0,0000041580238507;0,0083609585905072%;0,0219245000000000;0,0222419500000000;1079,0420803931310729;0,0000041591161843;0,0186994224171626%
HDD;25165824;unsigned __int64;8;3;chrono::high_resolution_clock;0,0528295000000000;0,0497314250000000;482,5922442399347574;0,0000041580238507;0,0083609585905072%;0,0225981000000000;0,0222419500000000;1079,0420803931310729;0,0000041591161843;0,0186994224171626%
HDD;25165824;unsigned __int64;8;4;chrono::high_resolution_clock;0,0453686000000000;0,0497314250000000;482,5922442399347574;0,0000041580238507;0,0083609585905072%;0,0224252000000000;0,0222419500000000;1079,0420803931310729;0,0000041591161843;0,0186994224171626%
HDD;29360128;unsigned short;2;1;chrono::high_resolution_clock;0,1123292000000000;0,0905622750000000;309,1795121092088152;0,0000010369154673;0,0011449750652756%;0,0253782000000000;0,0264524000000000;1058,5050883851747585;0,0000010390990366;0,0039281843485863%
HDD;29360128;unsigned short;2;2;chrono::high_resolution_clock;0,0780648000000000;0,0905622750000000;309,1795121092088152;0,0000010369154673;0,0011449750652756%;0,0257608000000000;0,0264524000000000;1058,5050883851747585;0,0000010390990366;0,0039281843485863%
