MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
SSD;29360128;int;4;6;chrono::high_resolution_clock;0,299016;0,299730;11,957427;0,299670;99,979982%;0,115507;0,116399;30,790762;0,116339;99,948453%
SSD;29360128;int;4;7;chrono::high_resolution_clock;0,294727;0,299730;11,957427;0,299670;99,979982%;0,120144;0,116399;30,790762;0,116339;99,948453%
SSD;29360128;int;4;8;chrono::high_resolution_clock;0,292332;0,299730;11,957427;0,299670;99,979982%;0,115406;0,116399;30,790762;0,116339;99,948453%
SSD;29360128;int;4;9;chrono::high_resolution_clock;0,301991;0,299730;11,957427;0,299670;99,979982%;0,115820;0,116399;30,790762;0,116339;99,948453%
SSD;29360128;int;4;10;chrono::high_resolution_clock;0,300406;0,299730;11,957427;0,299670;99,979982%;0,115958;0,116399;30,790762;0,116339;99,948453%
SSD;33554432;int;4;1;chrono::high_resolution_clock;0,338853;0,336832;12,160353;0,336772;99,982187%;0,133666;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;2;chrono::high_resolution_clock;0,339588;0,336832;12,160353;0,336772;99,982187%;0,134971;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;3;chrono::high_resolution_clock;0,337099;0,336832;12,160353;0,336772;99,982187%;0,129870;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;4;chrono::high_resolution_clock;0,336685;0,336832;12,160353;0,336772;99,982187%;0,130349;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;5;chrono::high_resolution_clock;0,332918;0,336832;12,160353;0,336772;99,982187%;0,134564;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;6;chrono::high_resolution_clock;0,335014;0,336832;12,160353;0,336772;99,982187%;0,132497;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;7;chrono::high_resolution_clock;0,347901;0,336832;12,160353;0,336772;99,982187%;0,133523;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;8;chrono::high_resolution_clock;0,332665;0,336832;12,160353;0,336772;99,982187%;0,131668;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;9;chrono::high_resolution_clock;0,333886;0,336832;12,160353;0,336772;99,982187%;0,135862;0,132957;30,807067;0,132897;99,954872%
SSD;33554432;int;4;10;chrono::high_resolution_clock;0,333714;0,336832;12,160353;0,336772;99,982187%;0,132595;0,132957;30,807067;0,132897;99,954872%
SSD;37748736;int;4;1;chrono::high_resolution_clock;0,381452;0,380808;12,100576;0,380748;99,984244%;0,152465;0,153179;30,082368;0,153119;99,960830%
SSD;37748736;int;4;2;chrono::high_resolution_clock;0,379163;0,380808;12,100576;0,380748;99,984244%;0,157469;0,153179;30,082368;0,153119;99,960830%
SSD;37748736;int;4;3;chrono::high_resolution_clock;0,377889;0,380808;12,100576;0,380748;99,984244%;0,150995;0,153179;30,082368;0,153119;99,960830%
SSD;37748736;int;4;4;chrono::high_resolution_clock;0,380831;0,380808;12,100576;0,380748;99,984244%;0,151508;0,153179;30,082368;0,153119;99,960830%
SSD;37748736;int;4;5;chrono::high_resolution_clock;0,386652;0,380808;12,100576;0,380748;99,984244%;0,147408;0,153179;30,082368;0,153119;99,960830%
SSD;37748736;int;4;6;chrono::high_resolution_clock;0,384754;0,380808;12,100576;0,380748;99,984244%;0,153006;0,153179;30,082368;0,153119;99,960830%
SSD;37748736;int;4;7;chrono::high_resolution_clock;0,381336;0,380808;12,100576;0,380748;99,984244%;0,155817;0,153179;30,082368;0,153119;99,960830%
SSD;37748736;int;4;8;chrono::high_resolution_clock;0,382094;0,380808;12,100576;0,380748;99,984244%;0,154054;0,153179;30,082368;0,153119;99,960830%
SSD;37748736;int;4;9;chrono::high_resolution_clock;0,381954;0,380808;12,100576;0,380748;99,984244%;0,161315;0,153179;30,082368;0,153119;99,960830%
