-2136469,520000
-381798,180000
-906087,000000
-2569730,580000
-1586843,520000
-650549,020000
-1217923,280000
-1724134,500000
-2749630,480000
-2078343,820000
-1373089,320000
-2782198,980000
-1887656,000000
-1614678,780000
-823677,920000
-1915908,020000
-1304891,280000
-288415,000000
-1038120,080000
-466429,320000
-2277720,320000
-950292,680000
-2307144,000000
-2959164,880000
-1027213,120000
-2378627,520000
-2026611,880000
-1186702,000000
-1726152,480000
-97785,320000
-3052758,520000
-1350019,080000
-948460,000000
5570,720000
-2430699,120000
-244274,720000
-20881,280000
-3015873,000000
-2629482,680000
-983611,020000
-2726106,720000
-218668,580000
-135565,000000
-1381879,080000
-2690599,520000
-1611942,320000
-66226,680000
-36672,000000
-977682,080000
-2286330,420000
-1949089,320000
-2280233,480000
-2974368,000000
-1762935,280000
-2412080,320000
-2815561,620000
-370195,280000
-1952677,500000
-347837,280000
-1887158,520000
-2922914,720000
-255641,580000
-748646,000000
-785228,280000
-529992,720000
-2870388,920000
-2110385,280000
-2133690,000000
-2391375,680000
-2573672,020000
-1480633,320000
-1169924,580000
-1460886,000000
-5964,480000
-2480492,720000
-469913,320000
-2384743,680000
-21571,500000
-3059045,280000
-2404391,220000
-1549322,320000
-1522881,980000
-2239281,000000
-1921430,080000
-851096,320000
-1438698,120000
-2889080,880000
-1371707,000000
-775664,880000
-3148187,020000
-1509514,920000
-2685431,880000
-147800,000000
-1282761,480000
-73105,920000
-1417580,020000
-2849070,880000
-1208211,000000
-1904438,480000
-3033950,020000
-420275,520000
-2769018,880000
-355924,000000
-1289813,580000
-2933646,320000
-88070,220000
-888892,680000
-1309654,500000
-1397690,880000
-2564223,120000
-35772,520000
-651365,180000
-270708,000000
-387244,880000
-1359832,320000
-1457099,820000
-3017953,280000
-2031447,500000
-1463260,680000
-2918179,420000
-41777,920000
-412237,980000
-167272,000000
-1063455,880000
-1434129,120000
-2511884,120000
-907148,880000
-1693881,000000
-459963,280000
-1569043,220000
-2026425,120000
-3089175,580000
-595712,000000
-805088,580000
-1880455,720000
-1173312,420000
-1914508,080000
-739233,000000
-1950141,480000
-1135220,220000
-2478666,720000
-2057844,280000
-276570,000000
-49270,880000
-1469391,520000
14173,380000
-104261,680000
-2484525,000000
-2477249,280000
-2510755,520000
-2180368,720000
-2861333,280000
-3169082,000000
-3235286,080000
-2130966,720000
-394734,420000
-715454,880000
-3292128,000000
-2768167,480000
-837552,320000
-3009132,720000
-2731637,080000
-632905,000000
-1706509,980000
-2024107,520000
-675711,020000
-1631857,080000
-1621207,500000
-101983,280000
-609646,620000
-412593,720000
-3119518,480000
-425736,000000
-1132650,180000
-3295295,920000
-461726,220000
-3472182,080000
-3452036,000000
-821428,680000
-2454293,820000
-802987,520000
-1822027,680000
-2118851,000000
-597846,180000
-2021029,920000
-2711120,920000
-1056497,680000
-113661,000000
-687608,480000
-3004968,220000
-1163155,320000
-2596958,980000
-289630,000000
-1613933,880000
-733777,720000
-1056166,620000
-2436439,680000
-3366714,000000
-1539529,880000
-925075,620000
7822,480000
-112918,380000
-2760459,000000
-2746036,480000
-2720241,120000
-2879264,220000
-868051,080000
-2750147,500000
-1295095,680000
-1584084,720000
-302240,120000
-1365538,080000
-2193072,000000
-2576596,080000
-1322680,920000
-186462,920000
-2773829,680000
-1847250,000000
-2389687,280000
-2462111,820000
-3112197,120000
-1081040,080000
-1826419,000000
-1093541,280000
20308,080000
-452112,320000
-3498526,080000
-2761341,500000
-1730900,480000
-2623013,520000
-3425653,120000
-1955002,380000
-1225158,000000
-1705772,180000
-2804934,720000
-1627106,220000
-1453703,680000
-3360460,500000
-2221841,880000
-1403882,120000
-1248151,520000
-1146495,180000
-248400,000000
-2174676,380000
-2488849,920000
-257511,020000
-3275305,880000
-3450331,500000
-1579650,880000
-2251591,420000
-2384947,320000
-1506375,480000
-1035300,000000
-820571,580000
-3204749,520000
-2261616,320000
-3646835,280000
-3786366,500000
-302786,880000
-135442,020000
-2316190,720000
-3069349,780000
-1288638,000000
-1320044,880000
-142585,520000
-2478009,420000
-2881371,680000
-737312,500000
-1879342,080000
-2150567,320000
-1866352,520000
-2956601,880000
-3257036,000000
-156458,880000
-263302,320000
-3452987,720000
-3465118,080000
-1602831,000000
-3717137,480000
-1821166,620000
-2539753,920000
9844,920000
-2342634,000000
-1486463,280000
-993126,720000
-2115594,620000
-3185018,880000
-2073803,000000
-1862148,080000
-3049788,420000
-2773417,920000
-592689,680000
-1592040,000000
-2121542,480000
-3837577,320000
-292617,720000
-1181027,680000
-1280312,500000
-3256175,880000
-298804,920000
-578317,920000
-2874784,380000
-1236741,000000
-3896610,480000
-3867928,320000
-2488881,920000
-1519466,680000
-2728161,000000
-1745178,880000
-2267344,020000
-1520356,320000
-2874304,480000
-2844674,000000
-821220,180000
-1338163,320000
-2244498,520000
-865147,680000
-942270,000000
-3062400,880000
-1198361,820000
-876595,520000
-2940038,380000
-1288056,000000
-3427694,880000
-3355179,520000
-1076458,320000
-148228,080000
-1434082,000000
-1802310,480000
-3056082,720000
-1814833,720000
-3726565,080000
-483972,000000
-1551721,580000
-1554437,520000
-1460947,620000
-3957686,480000
-2360395,500000
-2887829,280000
-456102,720000
-363841,920000
-1636964,380000
-3260500,000000
-3879200,880000
-11843,920000
-993428,520000
-19838,280000
-2698501,000000
-991335,680000
-1209937,920000
-3892931,320000
-1545825,380000
-27846,000000
-2610875,280000
-3395486,720000
-2790901,620000
-2100793,280000
-1506109,000000
-2624772,480000
-438458,020000
-3991461,120000
-3010981,680000
-2073783,000000
-1378882,480000
-3413869,920000
-2245368,320000
-3776671,080000
-2139067,500000
-978028,480000
-3957371,920000
-627037,920000
-430920,680000
-1248000,000000
-3369644,880000
-3211615,120000
-2985464,020000
-383171,280000
-2793461,500000
-821471,080000
-726974,820000
-296549,120000
-3153822,080000
-2217639,000000
-2185378,980000
-3474136,320000
-3375428,220000
-2204484,280000
-4023565,000000
-3026522,880000
-1025486,020000
-3310600,920000
-2257298,280000
-2083510,000000
-2371046,480000
-1118756,520000
-3026660,520000
-1344189,280000
-1025991,000000
10343,520000
-1454246,620000
-1370967,120000
-1316618,380000
-949488,000000
-1602015,780000
-736766,720000
-3028749,620000
-3252439,080000
-3680290,500000
-3005849,280000
-2402945,520000
-3856916,120000
-1698898,380000
-435204,000000
-2828498,780000
-2484778,320000
-3303716,220000
-3446663,280000
-301702,500000
-569490,480000
-3373844,420000
-1668153,920000
-1493025,180000
-1724744,000000
-488849,680000
-3620189,520000
-449807,520000
-1882834,280000
-990169,500000
-1446861,280000
-2462165,720000
-3000384,720000
-89204,180000
-4135776,000000
-3396189,780000
-3693398,720000
-1836337,620000
-2089006,080000
-272497,000000
-634477,480000
-2217781,620000
-3083469,120000
-2389510,680000
-2184975,000000
-1699666,080000
-1705088,320000
-465621,420000
-302239,880000
-1912311,500000
-975343,680000
-3675108,820000
-3452769,320000
-193956,480000
-495584,000000
-632701,680000
-1397902,320000
-2750724,820000
-4187916,480000
-3348345,000000
-455533,680000
-3761929,320000
-1111417,920000
-2741723,680000
-4017388,000000
-65232,180000
-4358103,120000
-4433197,320000
-1487245,080000
-2309175,000000
-2825588,480000
-3906769,320000
-954871,320000
-274310,680000
-576702,000000
-3458824,980000
-3616638,720000
36732,480000
-2867537,280000
-1015482,000000
-4047646,680000
-560431,220000
-2471111,920000
-4438577,280000
-4473159,000000
-1906754,980000
-659334,720000
-655183,620000
-1212250,280000
-401481,000000
-4223570,080000
-1868850,720000
-3570687,720000
-1314948,080000
-478100,000000
-2411933,580000
-2138134,120000
-292301,020000
-1968716,880000
-540784,500000
-1949531,480000
-3303298,320000
-3251409,920000
-631401,080000
-674121,000000
-997125,480000
-810431,520000
-4208818,320000
-66769,080000
-3918559,500000
-966958,080000
-757896,620000
-3867084,520000
-3357098,580000
-1719762,000000
-4443580,680000
-3184227,720000
-1626261,320000
-1810359,680000
-4128795,000000
-4173303,080000
-3999253,120000
-263094,720000
-2474627,880000
-1753466,000000
-403942,680000
-2782605,120000
-2224933,120000
-649917,480000
-894435,500000
-2350128,880000
-4113355,020000
-1203375,920000
-4094271,580000
-2081808,000000
-4375279,480000
-194900,720000
-4422564,120000
-884334,480000
-884195,500000
-3576507,480000
-1673976,420000
-639784,320000
-513989,280000
-2787770,000000
-1854639,180000
-2180991,120000
-3493651,320000
-1047490,680000
-307878,000000
-1918978,880000
-4447288,520000
-3552475,320000
-2519138,580000
-3635108,000000
-416940,180000
-970855,720000
-2578449,720000
-307469,280000
-3153559,000000
-2701075,680000
-3357170,820000
-2511366,320000
-2354836,380000
-1783404,000000
-2835911,480000
-1085246,720000
-1537723,620000
-4335653,080000
-2266485,000000
-3216026,880000
-1650340,720000
-191755,720000
-3423322,980000
-434528,000000
-1333907,080000
-3673522,320000
-2780239,420000
-3530168,880000
-3965098,500000
-1645418,080000
-2810073,120000
-1971659,520000
-4314705,080000
-1318650,000000
35962,920000
-3003933,120000
-2901705,220000
-4835510,280000
-3543000,500000
-2566956,480000
-1502928,120000
-1434694,520000
-851162,180000
-4867050,000000
-3596816,280000
-3529639,920000
-1370044,620000
-499057,280000
-2106849,500000
-3067842,480000
-1713700,120000
-1322877,920000
-3195941,280000
-1458509,000000
-4341979,380000
-2016342,720000
-4513490,820000
-4214400,680000
29845,500000
-1216104,880000
-1143150,520000
-945622,920000
-3372058,480000
-1333192,000000
-1857718,980000
-4150889,720000
-2113832,620000
-1780672,080000
-433862,500000
-4293370,480000
-2525902,320000
-3174175,520000
-3432788,480000
-3957957,000000
-2415121,880000
-2783429,520000
-4510453,920000
-3276501,280000
-607092,500000
-3882977,280000
-2005877,220000
-131099,120000
-1923319,080000
-4087314,000000
-4588913,080000
-1781719,320000
-3124636,720000
-391434,880000
-1485517,500000
-1419351,680000
-3359712,720000
-1235985,120000
-2755392,180000
-1702830,000000
-4778910,180000
-2653081,920000
-296063,920000
-3544394,280000
-1386438,000000
-4482338,080000
-712888,020000
-1789892,720000
-2689306,180000
-3647904,000000
-447039,180000
-2156278,520000
-3945699,720000
-111231,680000
-4196704,000000
-4804300,080000
-410961,420000
-3048097,920000
-2101549,980000
-4268516,000000
-3423334,680000
-1352643,120000
-2398887,920000
-2329708,880000
-2394472,500000
-3860695,680000
-3791518,020000
-1908180,720000
-4484549,480000
-557108,000000
-4395938,880000
-3828218,520000
-3734518,620000
-1827967,680000
-3289033,500000
-173952,480000
-1413953,520000
-1202655,920000
-4450026,280000
-2112315,000000
-1111122,580000
-3847641,120000
-4377149,820000
-2409841,080000
-2452472,000000
-1857233,280000
-4465148,120000
-3867703,320000
-4723477,980000
-3043520,000000
-3498633,280000
-3453847,920000
-3005368,520000
-3956779,280000
-971025,000000
-1245902,680000
-3846450,920000
-3796552,320000
-3018033,480000
-1808835,000000
-926453,880000
-1995752,720000
-4086600,020000
-4078287,480000
-806531,000000
-3183810,880000
-4354678,020000
-4893220,320000
-2322649,780000
-3280176,000000
-4597934,080000
-1971638,320000
-4101385,920000
-1792441,280000
-1572675,000000
-478011,480000
-1536311,020000
-3595828,720000
-4774794,480000
-3383228,000000
-597239,580000
-2157438,720000
-2205758,420000
-226341,680000
-4062975,000000
-3023949,680000
-2500452,020000
-4072788,720000
-2763058,980000
-5134512,000000
-977510,880000
-1801208,320000
-2368450,220000
-4050355,680000
-2556330,000000
-1136694,680000
-835951,320000
-4142643,520000
-2048255,880000
-1887270,000000
-357078,280000
-2171157,520000
-1830433,020000
-7476,080000
-1020473,000000
-4334712,480000
-4591646,420000
-2132420,120000
-1188208,980000
-1382448,000000
-1987187,180000
-3274904,520000
-101343,220000
-2117972,480000
-4994500,500000
-2295214,880000
-876275,220000
-743661,120000
-1317208,180000
-2600190,000000
-3800656,080000
-371785,920000
-5292267,820000
-2106427,680000
-4347127,500000
-458520,080000
-3519620,520000
-1326358,320000
-2343245,980000
-24192,000000
-502921,580000
-1117285,320000
-4047177,420000
-543123,680000
-5345157,000000
-2524919,880000
-1287450,920000
-371089,920000
-5029537,980000
-2005185,000000
-2954650,480000
-2923369,920000
-1217673,320000
-162996,680000
-3950197,500000
-2879604,480000
-2661337,220000
-758904,120000
20693,820000
-360740,000000
-5411527,380000
-1390465,920000
-5183489,220000
-1839672,480000
-2000306,000000
-2438181,080000
-3608871,120000
-2141729,520000
-2754600,380000
-2536101,000000
-2495972,580000
-694661,120000
-4356912,720000
-1578285,480000
-1686359,500000
-2159208,480000
-5535367,620000
-1714804,520000
-2564954,280000
-4179256,000000
-5272937,480000
-5062783,320000
-4438000,020000
-461032,080000
-5331285,000000
-4019474,280000
-339113,720000
-2443633,920000
-2464205,380000
-2496563,000000
-4340620,980000
-580670,320000
-3689279,720000
-1994654,880000
-3748814,500000
-3801284,480000
-4700426,220000
-1953581,520000
-3954520,780000
-4651020,000000
-4447697,880000
-4801927,520000
-2705728,620000
-3385836,480000
-1615870,000000
-1643998,680000
-5177688,720000
-504892,320000
-826962,180000
-2964850,000000
-1072277,380000
-448792,320000
-2332962,520000
-4614282,880000
-4670932,500000
-3806270,480000
-3184316,520000
-4866390,120000
-4128759,980000
-2443936,000000
-859508,880000
-2823005,920000
-1431979,120000
-908671,680000
-4637537,500000
-2641017,680000
-622973,520000
-3872344,320000
-5020103,580000
-5003436,000000
-5305172,180000
-4094312,320000
-4567673,520000
-4706812,280000
-3220737,500000
-3105300,480000
-2856989,520000
-4843343,120000
-5644268,880000
-1151660,000000
-4316930,280000
-2764345,320000
-3155089,820000
61512,320000
-4884474,000000
-4623918,280000
-4264425,320000
-981862,320000
-3501287,680000
-218917,000000
-664962,480000
-2620190,720000
-96355,820000
-2026897,080000
-2975392,000000
-1730948,880000
-2846196,420000
-3815607,720000
-1630649,580000
-3364740,000000
-42827,780000
-3893509,320000
-3325885,920000
-3130878,080000
-1924130,000000
-987484,680000
-3012196,720000
-4305824,320000
-1847929,680000
-2543050,000000
-1149586,580000
-5074977,120000
-3514573,020000
-5701256,880000
-2430103,500000
-261649,280000
-4560779,020000
-2838152,520000
-5554170,980000
-3916822,000000
-925213,680000
-1793139,520000
-2777595,720000
-636794,880000
-2776372,500000
-5845354,680000
-5281966,620000
-4396778,720000
-1686191,680000
-2478369,000000
-5705542,480000
-1627658,720000
-4860822,720000
-1825416,880000
-1073658,500000
-5560656,480000
-4466224,620000
-769644,120000
-5685121,380000
-3664544,000000
-4153259,180000
-3029279,520000
-3409808,020000
-2169318,480000
-318816,000000
-1003448,680000
-2830084,220000
-2825111,520000
-4692059,380000
-2336920,000000
-618011,880000
-2076573,520000
-5082853,120000
-315958,680000
-4660316,500000
-4067015,680000
-5785594,920000
-1586434,720000
-8402,680000
-5205396,000000
